"","y","x.1","x.2","x.3","x.4","x.5","x.6","x.7","x.8","x.9","x.10"
"46",540.263597262182,34.7181336197536,92.8570028105751,29.5813101108652,58.4811682051513,9.13429208332673,65.4849257324822,93.1341425243299,29.5506123858504,75.762266342761,47.8066372158937
"47",517.141061785694,95.603070138488,85.8815641780384,76.7743543914985,12.1685870019719,85.9551990025211,50.7144546031486,78.0855404059403,71.2093404517509,78.1330725695007,95.3070133514702
"48",244.209250894554,21.6853309364524,68.8057463278528,29.9170472298283,19.3906520481687,88.8717951404396,44.4714826252311,17.0603728345595,13.8299145952333,57.1248194298241,31.9147298727185
"49",336.804776514446,5.40323304012418,51.5455614367966,79.3706224225461,74.7806416212115,5.27943228627555,29.9869522729423,66.2526492639445,49.5188826601952,25.1446534481365,74.4182053012773
"50",219.296901706656,19.0062546411064,2.38769206823781,95.989426354412,21.3926451308653,43.4799885081593,47.2641013292596,68.6536839129403,87.7624680211302,57.365180029301,83.7018375659827
"51",181.203479752771,30.8560613584705,11.0930849942379,29.870512933936,35.6797813952435,3.73853259836324,71.1580924061127,43.0262433895841,22.9535286338069,91.296808924526,34.5928494911641
"52",405.017234313209,49.8288551268633,57.5254522459581,92.0473740003072,12.1664314363152,4.41767039359547,37.7365191518329,75.9036148707382,20.9358957831282,59.2219905694947,45.7167362121399
"53",356.581003319205,68.8847628978547,38.5283370004036,61.8466112408787,19.3882755460218,94.3119433824904,86.6051456360146,70.4046140112914,81.3874007549603,64.3197644238826,55.3681118134409
"54",317.442186839105,93.5622654410545,6.25975072802976,47.9655444668606,12.1275324842427,73.0343221689109,31.8686867312063,81.381987638073,89.7153009253088,6.87674921914004,40.809859622037
"55",347.570301748689,24.2871876349673,61.5285294945352,16.4817051072605,51.3546732082032,68.7815036133397,50.7314298786223,56.6634474038146,26.5096314011607,71.2692261806224,51.7067412794568
"56",487.338199769719,5.89118710276671,97.0566340582445,86.7264771105256,49.0746077531949,76.4217269602232,1.11647525127046,79.2558437837288,38.5215941846836,41.4760061902925,93.3518516821787
"57",341.209696441782,41.1646479666233,47.9508483754471,45.4011985200923,4.48790848953649,63.1129232677631,75.7547839833423,65.2567322219256,89.9491500642616,4.52577951643616,77.8528170173522
"58",329.436980020429,41.1123314735014,97.9130192303564,39.5348268849775,77.5769726345316,89.0094546629116,10.0546344853938,11.6568202960771,17.2175022670999,11.9659048907924,61.0591975082643
"59",275.996255811917,8.39795278199017,3.34628686332144,68.1003530255985,35.5065535181202,72.9388725340832,87.3773598140106,89.3107381365262,25.1095442541409,5.82529323827475,63.8272250704467
"60",370.841303305934,20.2169141145423,76.4335243925452,36.8207623863127,61.5536911066156,27.0730799811427,30.4387387209572,51.9489736962132,82.9952748331707,4.12267880397849,69.854475281667
"61",473.010820243975,8.96819564886391,76.9183231778443,61.5626792686526,27.5007614628412,78.1297560096718,78.2559428084642,92.5920579382218,97.3768373019993,11.1556946614292,47.2934374078177
"62",308.899587149987,49.7812379770912,48.3424009899609,17.8122821308207,66.0160592908505,22.0664825479034,59.1131175388582,48.3547816623468,73.0943205212243,73.3981403042562,84.562987820711
"63",352.658491317902,28.2475388781168,96.1527600800619,88.5691210692748,54.8603028326761,15.0756047074683,4.14021929423325,26.098313257331,35.6099733244628,28.9539627793711,74.3924499151763
"64",554.407093056973,92.97657426144,93.7012362221722,13.7909307260998,93.4434838294983,10.2035494600423,57.7866192541551,80.5344154462218,82.3663395019248,55.8571801474318,91.3559869420715
"65",593.809057047999,85.196317886468,95.1189132330474,32.3194734905846,6.8316633538343,29.3756077967118,8.10525316931307,99.4211848203558,88.2753374041058,38.9011942849029,47.7819134430028
"66",463.880265300084,13.761787393596,76.8140561140608,58.5265014225151,24.4191578296013,11.6124507398345,52.9719060731586,87.9414346457925,18.2380740004592,78.8010891340673,46.5770115030464
"67",221.9693828715,60.3948481206317,37.8496248046868,70.7530962729361,37.2184570122045,76.1115260657389,60.0201783501543,26.5028369529173,70.544962343527,13.8284622922074,41.7427145207766
"68",517.95975009307,73.8780224747024,99.2122130380012,75.3624720480293,12.4471638055984,53.7224987631198,38.8958640566561,71.9083247517701,45.1700032467488,79.6000356592704,69.7410614932887
"69",461.992560238348,36.1836509297136,60.1908284504898,17.1962751916144,40.8943887476344,6.47190146031789,75.4840703520458,95.6580938124098,64.0762441905681,58.4221935828682,34.2289198848885
"70",250.962217695301,25.664968125755,50.2395195199642,60.1999548217282,58.3197915365454,93.7881334596314,81.7711015609093,32.3479579091072,64.5066031874157,79.2045647585765,44.6495399181731
"71",302.552534861196,38.2720138144214,74.7832519449294,77.7691192214843,14.3717624784913,44.2544583359268,35.2466317757498,28.4023190769367,43.1663575775456,47.9864643057808,28.5009175350424
"72",208.276460696455,24.2283748253249,28.8256338993087,23.4088143608533,72.5164397058543,69.442393575795,75.1167983696796,35.4189447429962,31.663047344191,88.2058932504151,28.7197191126179
"73",300.747097832529,2.15911868982948,25.9635850561317,55.0356041705236,82.4871370408218,44.0798179865815,86.3237904033158,76.4825203611981,27.1135812241118,17.8543474934995,66.4950239928439
"74",317.400329931233,59.3133159412537,93.0788058512844,79.1583956014365,95.934149796376,71.6165485084057,28.7799085052684,7.35502269072458,14.0125610975083,70.9217331658583,17.6005990186241
"75",97.0218518467664,52.2436073848512,8.38670797902159,23.4684693107847,44.3118177591823,2.47154934867285,4.51932971528731,10.1297767951619,20.0320556887891,7.60722177498974,6.03339312248863
"76",439.337789836489,19.2551577724516,88.7359538434539,17.6306077952031,23.9631234309636,45.5302843006793,85.8522479457315,68.1759709077887,55.3002966658678,89.5901181255467,93.9368799601216
"77",504.254065784348,30.1398571969476,87.2436218739022,50.6330379045103,49.9236968809273,21.5004770976957,18.2258319752291,87.6020341992844,86.369651194429,48.5424014599994,89.0936910274904
"78",319.618331660951,42.5715193045326,60.6402111509815,81.4212204497308,3.29162270389497,57.39349249308,45.1678313154262,45.8938524792902,60.150908926269,42.415557642933,33.1592585297767
"79",245.089754267304,67.211867637001,67.4471929590218,39.0181844322942,61.2937778006308,66.6276601778809,49.4547597912606,4.00266969832592,88.7756656389683,75.3217385509051,45.1565710227005
"80",159.475165072451,42.6931402438786,33.5593640026636,53.396482411772,83.3984296445269,2.76118353381753,56.5891461048741,10.2714324675035,58.4337646849453,6.46102543803863,73.922800919041
"81",402.00799670696,23.6864062049426,89.066511206096,65.8226983945351,65.3057202382479,15.5877634747885,88.1908897610847,49.8026021553669,31.2866315185092,18.4189048127737,95.1282323503401
"82",328.741916818114,85.8897441527806,81.1204152684659,44.4729891193565,66.1285125990398,77.8031537674833,73.9939550312702,16.2224748488516,48.3117822350468,97.1538605433889,93.7335165301338
"83",172.445506201063,1.91433470440097,58.8176545950118,23.4869166202843,42.2960076518357,89.1875520632602,95.2433862700127,4.21247403207235,58.1125322252046,88.2459103923757,59.0062050228007
"84",101.518637916398,95.2329363313038,6.85251724603586,83.1775489589199,32.7129982369952,37.1089883635286,50.6485663398635,2.58267125231214,7.9140755450353,30.9644201844931,26.7481768408325
"85",286.673143165018,4.45901624322869,66.5405243705027,78.9501868509687,97.1507788884919,4.54904457833618,21.8566101929173,33.0454079394694,45.8385397554375,61.4324685214087,94.1639259378426
"86",335.399525601508,5.93386497930624,86.6298294398002,7.8892687682528,71.8676432098728,88.5174537859857,69.622986163944,32.8872456490062,38.3700197662693,90.1083114440553,95.9047738409135
"87",112.252174629624,9.07190270721912,31.3755372841842,86.7431036590133,81.1800989620388,25.4669350853655,79.7340480585117,2.99976693722419,43.8265524832532,49.9191273334436,16.3802839636337
"88",78.6674818161158,64.6203210544772,1.308571127709,99.8770517129451,1.21490703313611,72.0683540189639,14.7231097458862,11.0979895307682,90.2490261597559,49.6239134243224,21.4137771702372
"89",344.191194553051,77.1445168731734,36.80088967341,5.43804871244356,64.7984814050142,23.1506803485099,91.8619667254388,63.6818413455039,26.9674312402494,62.7626924614888,29.8833399510477
"90",441.627853213688,20.9901321071666,71.9881290865596,57.9913520985283,58.8195282332599,72.3358330801129,19.0015738762449,79.8076900055166,88.6614550731611,68.1512325902004,38.930104510393
"91",382.230576623089,96.7819173159078,88.3198011205532,75.5666283830069,10.5435263006948,16.9103206074797,27.1000022853259,29.2521972141694,15.0326211848296,11.3643357881811,6.48432147945277
"92",207.069708233734,73.6794377961196,24.3903974767309,80.6731623173691,99.8524245205335,6.51735587581061,44.9552289368585,24.640973824542,91.2950097615831,60.9480339067522,31.2384081475902
"93",301.197517929253,54.4516228341963,84.9026949044783,3.25268588028848,64.5119688899722,69.6035141793545,15.3797456494067,10.844542068895,94.5959084318019,29.1973723485135,64.7920021456666
"94",165.018895187794,49.1027568369173,39.2725711450912,23.4856275359634,73.2060999327805,6.64740393450484,5.31019372213632,5.8243464268744,59.868486974854,26.3895453768782,60.7743657471146
"95",537.570406455047,96.1941197598353,77.6454017942306,23.7938255495392,43.9348645173013,43.2428557481617,49.1589575940743,90.5883266143501,84.1812232113443,91.6309182359837,67.3641777497251
"96",431.738141820583,85.8266369462945,71.7079091009218,65.170013946481,43.0849762379657,54.7672745096497,87.1976994695142,61.7101242837962,70.2814691057429,70.6073446662631,8.72445678408258
"97",251.250405008253,37.3828241259325,34.4698864980601,76.2873425071593,42.714722546516,53.7202376273926,5.17544950102456,44.1301353329327,82.5584860888775,66.5316396579146,89.1914589395747
"98",313.177069994299,18.1433952115476,51.2169121264014,31.0035908988211,83.197319236584,38.4449804632459,63.417907479452,52.6881101434119,63.4266195227392,1.31726281763986,53.1649691143539
"99",316.691349246304,92.758881653659,58.6499135955237,23.7665562240873,8.11190648097545,6.77907111076638,60.5730392432306,34.1670463269111,36.4917208531406,16.6530337603763,9.17737923981622
"100",180.471615267054,97.2923786640167,9.80155246192589,75.1544639728963,84.8818091568537,48.325754111167,76.484383327188,24.4316468380857,37.9310459750704,82.8656715748366,11.0025672335178
